Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.30158E-4,12.512851718,0.196239203,0.087581047,0.074074074,0
2.34381E-4,12.768948053,0.199454294,0.086483791,0.074074074,0
2.38288E-4,13.00573154,0.202416957,0.085486284,0.074074074,0
2.47603E-4,13.273135239,0.209438178,0.084389027,0.074074074,0
2.52142E-4,13.523497368,0.212836344,0.083391521,0.074074074,0
2.55616E-4,13.752575161,0.215427818,0.082493766,0.074074074,0
2.60313E-4,14.010307373,0.21891725,0.081496259,0.074074074,0
2.63433E-4,14.272447006,0.221226956,0.080498753,0.074074074,0
2.70356E-4,14.513928241,0.226327574,0.079600998,0.074074074,0
2.77067E-4,14.760433215,0.231239992,0.078703242,0.074074074,0
2.79777E-4,15.011376904,0.233214732,0.077805486,0.074074074,0
2.88414E-4,15.267177691,0.239475453,0.076907731,0.074074074,0
2.93354E-4,15.52859424,0.243032946,0.076009975,0.074074074,0
2.98177E-4,15.765928418,0.246489817,0.07521197,0.074074074,0
3.04634E-4,16.007088734,0.251093786,0.074413965,0.074074074,0
3.13637E-4,16.254281491,0.257465866,0.07361596,0.074074074,0
3.18299E-4,16.506857305,0.26074458,0.072817955,0.074074074,0
3.23604E-4,16.764385254,0.264457644,0.07201995,0.074074074,0
3.27616E-4,17.025303268,0.267252891,0.071221945,0.074074074,0
3.3081E-4,17.255661573,0.269471284,0.070523691,0.074074074,0
3.36553E-4,17.523304828,0.273442154,0.069725686,0.074074074,0
3.40043E-4,17.760770666,0.275845344,0.069027431,0.074074074,0
3.44344E-4,18.000326451,0.278795238,0.068329177,0.074074074,0
3.47513E-4,18.277578648,0.280961527,0.067531172,0.074074074,0
3.52347E-4,18.52277161,0.284252776,0.066832918,0.074074074,0
3.55998E-4,18.770879249,0.286728878,0.066134663,0.074074074,0
3.62072E-4,19.022165145,0.290828997,0.065436409,0.074074074,0
3.66687E-4,19.276926371,0.293928718,0.064738155,0.074074074,0
3.72548E-4,19.536937737,0.297845227,0.0640399,0.074074074,0
3.74402E-4,19.761031518,0.299080254,0.063441397,0.074074074,0
3.78791E-4,20.025548152,0.301993588,0.062743142,0.074074074,0
3.84502E-4,20.254189323,0.305767428,0.062144638,0.074074074,0
3.89761E-4,20.52551835,0.309224037,0.061446384,0.074074074,0
3.92063E-4,20.760062768,0.310731247,0.06084788,0.074074074,0
3.95737E-4,21.035822383,0.313130811,0.060149626,0.074074074,0
3.98927E-4,21.274302049,0.315207697,0.059551122,0.074074074,0
4.07864E-4,21.516048699,0.320991598,0.058952618,0.074074074,0
4.12869E-4,21.761913295,0.324209259,0.058354115,0.074074074,0
4.17625E-4,22.011396946,0.327253287,0.057755611,0.074074074,0
4.24659E-4,22.264107031,0.33172996,0.057157107,0.074074074,0
4.30718E-4,22.521424957,0.335562176,0.056558603,0.074074074,0
4.33595E-4,22.780764283,0.337373882,0.0559601,0.074074074,0
4.4134E-4,23.042874031,0.342226713,0.055361596,0.074074074,0
4.4491E-4,23.264676358,0.344452089,0.054862843,0.074074074,0
4.50918E-4,23.53340789,0.348179554,0.054264339,0.074074074,0
4.56378E-4,23.760102018,0.351548709,0.053765586,0.074074074,0
4.62294E-4,24.035844675,0.35517964,0.053167082,0.074074074,0
4.68331E-4,24.268836701,0.358863757,0.052668329,0.074074074,0
4.73448E-4,24.504771239,0.361970263,0.052169576,0.074074074,0
4.77644E-4,24.789887559,0.364506168,0.051571072,0.074074074,0
4.85515E-4,25.03169606,0.369236407,0.051072319,0.074074074,0
4.87914E-4,25.274952733,0.370670583,0.050573566,0.074074074,0
4.97754E-4,25.520975629,0.376520874,0.050074813,0.074074074,0
5.02821E-4,25.771422244,0.379512385,0.04957606,0.074074074,0
5.0561E-4,26.023868021,0.381152745,0.049077307,0.111111111,0
5.10074E-4,26.277545931,0.383769155,0.048578554,0.111111111,0
5.14399E-4,26.533684679,0.386293611,0.0480798,0.111111111,0
5.20269E-4,26.792789518,0.389703334,0.047581047,0.111111111,0
5.30559E-4,27.003517589,0.395635306,0.047182045,0.148148148,0
5.36855E-4,27.270741009,0.399235717,0.046683292,0.148148148,0
5.51181E-4,27.541916187,0.407349281,0.046184539,0.148148148,0
5.57825E-4,27.764296665,0.411075239,0.045785536,0.148148148,0
5.63516E-4,28.045080226,0.414247326,0.045286783,0.148148148,0
5.69894E-4,28.271530131,0.417782597,0.044887781,0.148148148,0
5.80362E-4,28.502366123,0.423538973,0.044488778,0.148148148,0
5.84976E-4,28.794007675,0.426057879,0.043990025,0.148148148,0
5.90978E-4,29.029296522,0.429318104,0.043591022,0.148148148,0
5.93977E-4,29.266291167,0.430940489,0.04319202,0.148148148,0
5.9724E-4,29.504892777,0.432699759,0.042793017,0.148148148,0
6.05814E-4,29.80575006,0.437298091,0.042294264,0.148148148,0
6.14993E-4,30.050178787,0.442179011,0.041895262,0.148148148,0
6.23721E-4,30.298422403,0.446780943,0.041496259,0.148148148,0
6.34882E-4,30.550192605,0.452610722,0.041097257,0.148148148,0
6.4344E-4,30.806871649,0.457038923,0.040698254,0.148148148,0
6.631E-4,31.003787081,0.467076629,0.040399002,0.148148148,0
6.75626E-4,31.272224963,0.473375245,0.04,0.148148148,0
6.81342E-4,31.543687264,0.4762243,0.039600998,0.148148148,0
6.85946E-4,31.816939086,0.478508343,0.039201995,0.148148148,0
6.9091E-4,32.023776688,0.480959647,0.038902743,0.148148148,0
6.99627E-4,32.302064493,0.485235966,0.038503741,0.185185185,0
7.05806E-4,32.51321642,0.488246377,0.038204489,0.185185185,0
7.12886E-4,32.797575563,0.491673579,0.037805486,0.185185185,0
7.16465E-4,33.012423588,0.493397561,0.037506234,0.185185185,0
7.20278E-4,33.299834279,0.49522753,0.037107232,0.185185185,0
7.2846E-4,33.517207905,0.499132649,0.03680798,0.185185185,0
7.41681E-4,33.812603125,0.505378306,0.036408978,0.185185185,0
7.5699E-4,34.039450035,0.512513702,0.036109726,0.185185185,0
7.60934E-4,34.267406974,0.514335072,0.035810474,0.185185185,0
7.68593E-4,34.573524397,0.517852809,0.035411471,0.185185185,0
7.75684E-4,34.805422664,0.521086687,0.035112219,0.185185185,0
7.91082E-4,35.04112319,0.528035162,0.034812968,0.185185185,0
7.95527E-4,35.279288614,0.530022221,0.034513716,0.185185185,0
8.12989E-4,35.521762899,0.537747282,0.034214464,0.222222222,0
8.22293E-4,35.767311215,0.541811402,0.033915212,0.222222222,0
8.3063E-4,36.015811571,0.545422906,0.03361596,0.222222222,0
8.41637E-4,36.267189629,0.550147329,0.033316708,0.222222222,0
8.58696E-4,36.523032072,0.557372417,0.033017456,0.222222222,0
8.63775E-4,36.781943145,0.559500983,0.032718204,0.222222222,0
8.69465E-4,37.042546969,0.56187365,0.032418953,0.259259259,0
8.75178E-4,37.304662521,0.564242904,0.032119701,0.259259259,0
8.77175E-4,37.56763713,0.565068003,0.031820449,0.259259259,0
8.81417E-4,37.831365812,0.566815621,0.031521197,0.259259259,0
8.83705E-4,38.007947658,0.567755491,0.031321696,0.259259259,0
8.88462E-4,38.274152156,0.569702783,0.031022444,0.259259259,0
8.97988E-4,38.542824183,0.573575515,0.030723192,0.259259259,0
9.14807E-4,38.815213194,0.580328924,0.03042394,0.259259259,0
9.19365E-4,39.090899382,0.582140629,0.030124688,0.259259259,0
9.25084E-4,39.275911894,0.584402646,0.029925187,0.259259259,0
9.33521E-4,39.554919967,0.587717276,0.029625935,0.259259259,0
9.45831E-4,39.837627924,0.592506437,0.029326683,0.259259259,0
9.55136E-4,40.028079404,0.59608956,0.029127182,0.259259259,0
9.60339E-4,40.315621064,0.598079393,0.02882793,0.259259259,0
9.63014E-4,40.508043663,0.599098579,0.028628429,0.259259259,0
9.6565E-4,40.797534911,0.600100062,0.028329177,0.259259259,0
9.69586E-4,41.087983732,0.601591377,0.028029925,0.259259259,0
9.72802E-4,41.282469244,0.602805595,0.027830424,0.259259259,0
9.82813E-4,41.576630769,0.606561718,0.027531172,0.259259259,0
9.90493E-4,41.774665227,0.609419514,0.027331671,0.259259259,0
1.0027E-3,42.074089138,0.61391755,0.027032419,0.259259259,0
1.00449E-3,42.274870931,0.614572274,0.026832918,0.259259259,0
1.01898E-3,42.578085264,0.619838828,0.026533666,0.259259259,0
1.02272E-3,42.782493479,0.621185096,0.026334165,0.259259259,0
1.03943E-3,43.09342571,0.627146963,0.026034913,0.259259259,0
1.04911E-3,43.302880546,0.630555336,0.025835411,0.259259259,0
1.05398E-3,43.513213821,0.632261118,0.02563591,0.259259259,0
1.06041E-3,43.830584003,0.634495875,0.025336658,0.259259259,0
1.06847E-3,44.043946013,0.637281985,0.025137157,0.259259259,0
1.07167E-3,44.258151453,0.63838133,0.024937656,0.259259259,0
1.08057E-3,44.580882391,0.641423249,0.024638404,0.296296296,0
1.09039E-3,44.798518042,0.644750905,0.024438903,0.296296296,0
1.09533E-3,45.017497311,0.646414367,0.024239401,0.296296296,0
1.09959E-3,45.347018212,0.647839947,0.02394015,0.333333333,0
1.10813E-3,45.568063608,0.650683533,0.023740648,0.333333333,0
1.10916E-3,45.789864006,0.651023035,0.023541147,0.333333333,0
1.11068E-3,46.011856906,0.651527535,0.023341646,0.333333333,0
1.12166E-3,46.346828796,0.655139451,0.023042394,0.333333333,0
1.12489E-3,46.57166808,0.656195017,0.022842893,0.37037037,0
1.12642E-3,46.796882471,0.656695641,0.022643392,0.37037037,0
1.13167E-3,47.023032728,0.658400847,0.02244389,0.37037037,0
1.13767E-3,47.250272181,0.660342389,0.022244389,0.37037037,0
1.15558E-3,47.594271048,0.666065448,0.021945137,0.37037037,0
1.16396E-3,47.826370405,0.6687122,0.021745636,0.37037037,0
1.16834E-3,48.059607148,0.670085151,0.021546135,0.37037037,0
1.1718E-3,48.293655581,0.67116812,0.021346633,0.37037037,0
1.17938E-3,48.528938118,0.673525025,0.021147132,0.37037037,0
1.18505E-3,48.765584522,0.675276761,0.020947631,0.37037037,0
1.18558E-3,49.00268701,0.675441731,0.02074813,0.407407407,0
1.20108E-3,49.361978028,0.680181176,0.020448878,0.407407407,0
1.20254E-3,49.602461848,0.680624783,0.020249377,0.407407407,0
1.21548E-3,49.84551776,0.684523235,0.020049875,0.407407407,0
1.21951E-3,50.089283845,0.685726359,0.019850374,0.407407407,0
1.23866E-3,50.335577161,0.691387838,0.019650873,0.407407407,0
1.24642E-3,50.584700304,0.693652984,0.019451372,0.407407407,0
1.25533E-3,50.834949193,0.696230566,0.01925187,0.407407407,0
1.27251E-3,51.088724812,0.701145704,0.019052369,0.407407407,0
1.28221E-3,51.344546345,0.703884005,0.018852868,0.407407407,0
1.30662E-3,51.605649698,0.710665734,0.018653367,0.407407407,0
1.312E-3,51.867835042,0.712137776,0.018453865,0.407407407,0
1.32107E-3,52.131912148,0.714607266,0.018254364,0.407407407,0
1.32767E-3,52.264679276,0.71638898,0.018154613,0.407407407,0
1.33852E-3,52.531606677,0.719294934,0.017955112,0.407407407,0
1.3563E-3,52.801098426,0.723990841,0.017755611,0.407407407,0
1.36401E-3,53.073795768,0.726003781,0.01755611,0.407407407,0
1.37471E-3,53.348032215,0.728772755,0.017356608,0.407407407,0
1.37651E-3,53.623323385,0.72923596,0.017157107,0.407407407,0
1.37696E-3,53.761019422,0.729351431,0.017057357,0.407407407,0
1.38439E-3,54.037762748,0.73125351,0.016857855,0.407407407,0
1.39254E-3,54.316171024,0.733323618,0.016658354,0.407407407,0
1.42121E-3,54.599540136,0.740484028,0.016458853,0.407407407,0
1.42747E-3,54.884730218,0.742021223,0.016259352,0.407407407,0
1.43458E-3,55.028188029,0.743755096,0.016159601,0.407407407,0
1.44668E-3,55.316929587,0.746682621,0.0159601,0.407407407,0
1.4512E-3,55.606734441,0.747767101,0.015760599,0.407407407,0
1.45142E-3,55.751876485,0.747818811,0.015660848,0.407407407,0
1.45666E-3,56.043123627,0.749070504,0.015461347,0.407407407,0
1.4725E-3,56.337322821,0.752814009,0.015261845,0.407407407,0
1.50427E-3,56.636786686,0.760157147,0.015062344,0.407407407,0
1.50561E-3,56.787347932,0.760462067,0.014962594,0.407407407,0
1.51431E-3,57.089421121,0.762432244,0.014763092,0.444444444,0
1.52754E-3,57.394646312,0.765395732,0.014563591,0.444444444,0
1.53204E-3,57.547850688,0.766396631,0.01446384,0.444444444,0
1.54034E-3,57.855167314,0.768227779,0.014264339,0.444444444,0
1.5647E-3,58.01163727,0.773526124,0.014164589,0.444444444,0
1.57841E-3,58.326616939,0.776453727,0.013965087,0.444444444,0
1.59734E-3,58.645548369,0.780434063,0.013765586,0.444444444,0
1.62433E-3,58.807981728,0.785988808,0.013665835,0.444444444,0
1.63611E-3,59.135069478,0.788367154,0.013466334,0.444444444,0
1.64386E-3,59.299455202,0.789918081,0.013366584,0.444444444,0
1.64685E-3,59.628571915,0.790514519,0.013167082,0.444444444,0
1.64962E-3,59.793534093,0.791064381,0.013067332,0.444444444,0
1.6667E-3,60.126688913,0.794424196,0.01286783,0.444444444,0
1.6828E-3,60.294969048,0.797541695,0.01276808,0.444444444,0
1.70692E-3,60.6360608,0.802124135,0.012568579,0.444444444,0
1.72669E-3,60.808729814,0.805802211,0.012468828,0.444444444,0
1.72942E-3,61.154511029,0.806303931,0.012269327,0.481481481,0
1.7359E-3,61.328101346,0.80749297,0.012169576,0.481481481,0
1.74207E-3,61.502308801,0.808617289,0.012069825,0.481481481,0
1.74448E-3,61.85105297,0.809053002,0.011870324,0.481481481,0
1.75054E-3,62.026106683,0.810148358,0.011770574,0.518518519,0
1.77995E-3,62.379471784,0.815376018,0.011571072,0.518518519,0
1.78463E-3,62.557935071,0.816193945,0.011471322,0.518518519,0
1.79033E-3,62.915507052,0.817184422,0.01127182,0.518518519,0
1.79353E-3,63.09485964,0.817738876,0.01117207,0.518518519,0
1.79381E-3,63.274240254,0.817787352,0.011072319,0.518518519,0
1.81434E-3,63.636504731,0.821304041,0.010872818,0.518518519,0
1.82814E-3,63.819319137,0.82363023,0.010773067,0.518518519,0
1.83491E-3,64.002810622,0.824760029,0.010673317,0.518518519,0
1.83867E-3,64.370381282,0.825383763,0.010473815,0.518518519,0
1.83932E-3,64.554313341,0.825491297,0.010374065,0.518518519,0
1.84926E-3,64.92360043,0.827130317,0.010174564,0.518518519,0
1.85379E-3,65.108979877,0.82787227,0.010074813,0.518518519,0
1.85801E-3,65.294781207,0.82856014,0.009975062,0.518518519,0
1.89112E-3,65.672880343,0.83386412,0.009775561,0.518518519,0
1.89412E-3,65.862292174,0.834335663,0.00967581,0.518518519,0
1.92452E-3,66.054744631,0.839048391,0.00957606,0.518518519,0
1.92773E-3,66.439983026,0.839536791,0.009376559,0.518518519,0
1.9321E-3,66.633192666,0.840200965,0.009276808,0.518518519,0
1.94649E-3,66.827841166,0.842368485,0.009177057,0.518518519,0
1.96126E-3,67.023967046,0.844563442,0.009077307,0.518518519,0
1.98911E-3,67.419768878,0.848618561,0.008877805,0.518518519,0
1.99332E-3,67.619101089,0.849222544,0.008778055,0.518518519,0
2.0067E-3,67.819770756,0.851124474,0.008678304,0.518518519,0
2.00738E-3,68.02050853,0.85122068,0.008578554,0.518518519,0
2.02335E-3,68.424722557,0.853459403,0.008379052,0.518518519,0
2.04487E-3,68.629209763,0.856422263,0.008279302,0.518518519,0
2.07562E-3,68.836772091,0.86055235,0.008179551,0.518518519,0
2.08615E-3,69.045387309,0.861938972,0.0080798,0.518518519,0
2.09842E-3,69.255229548,0.863537531,0.00798005,0.518518519,0
2.14636E-3,69.683623908,0.8696072,0.007780549,0.518518519,0
2.18321E-3,69.901944878,0.874089136,0.007680798,0.518518519,0
2.20151E-3,70.122096091,0.876257527,0.007581047,0.555555556,0
2.21794E-3,70.343889653,0.8781715,0.007481297,0.555555556,0
2.24558E-3,70.568447666,0.881326539,0.007381546,0.555555556,0
2.2758E-3,70.796027876,0.884682329,0.007281796,0.555555556,0
2.33087E-3,71.029114459,0.89055444,0.007182045,0.555555556,0
2.39744E-3,71.268858508,0.897256223,0.007082294,0.555555556,0
2.40298E-3,71.50915688,0.897795371,0.006982544,0.555555556,0
2.44482E-3,71.994099843,0.901774449,0.006783042,0.555555556,0
2.50703E-3,72.244803172,0.907406503,0.006683292,0.555555556,0
2.53963E-3,72.49876598,0.910227225,0.006583541,0.555555556,0
2.54026E-3,72.752792211,0.910281251,0.006483791,0.555555556,0
2.5519E-3,73.007982201,0.911266807,0.00638404,0.555555556,0
2.55382E-3,73.263364596,0.911428705,0.006284289,0.555555556,0
2.63589E-3,73.52695335,0.918065706,0.006184539,0.555555556,0
2.68222E-3,73.795175305,0.921590753,0.006084788,0.555555556,0
2.7147E-3,74.066645229,0.923971067,0.005985037,0.555555556,0
2.74134E-3,74.340779544,0.925869649,0.005885287,0.555555556,0
2.77241E-3,74.618020604,0.928023654,0.005785536,0.555555556,0
2.83893E-3,74.901913404,0.932427375,0.005685786,0.555555556,0
2.83918E-3,75.185831815,0.932443799,0.005586035,0.555555556,0
2.85505E-3,75.471337082,0.933453676,0.005486284,0.555555556,0
2.88815E-3,75.760151663,0.935511421,0.005386534,0.555555556,0
2.90928E-3,76.051079212,0.936791865,0.005286783,0.555555556,0
2.96454E-3,76.347532782,0.940021683,0.005187032,0.555555556,0
3.07333E-3,76.654865786,0.945906092,0.005087282,0.555555556,0
3.12086E-3,76.966951642,0.948292121,0.004987531,0.555555556,0
3.12665E-3,77.279616833,0.948575669,0.004887781,0.592592593,0
3.16142E-3,77.595758654,0.950244889,0.00478803,0.592592593,0
3.16531E-3,77.912289224,0.950428136,0.004688279,0.592592593,0
3.21148E-3,78.233437353,0.952553816,0.004588529,0.592592593,0
3.24227E-3,78.557664696,0.953920419,0.004488778,0.592592593,0
3.3277E-3,78.890435047,0.957509333,0.004389027,0.592592593,0
3.36058E-3,79.226492805,0.958814666,0.004289277,0.592592593,0
3.46237E-3,79.5727299,0.96260767,0.004189526,0.592592593,0
3.47933E-3,79.920662582,0.963204629,0.004089776,0.592592593,0
3.50806E-3,80.271468528,0.964194532,0.003990025,0.592592593,0
3.61777E-3,80.63324563,0.967735469,0.003890274,0.592592593,0
3.62958E-3,80.996203584,0.96809507,0.003790524,0.592592593,0
3.6457E-3,81.360773503,0.968579497,0.003690773,0.592592593,0
3.72196E-3,81.732969842,0.970773526,0.003591022,0.592592593,0
3.73404E-3,82.106373388,0.971106496,0.003491272,0.592592593,0
3.73404E-3,82.479777298,0.971106596,0.003391521,0.592592593,0
3.75888E-3,82.855665354,0.97177988,0.003291771,0.62962963,0
3.82881E-3,83.238546471,0.973592159,0.00319202,0.62962963,0
3.82924E-3,83.621470195,0.973602836,0.003092269,0.62962963,0
3.88051E-3,84.00952103,0.974856664,0.002992519,0.62962963,0
3.90064E-3,84.399584578,0.975332432,0.002892768,0.62962963,0
3.92229E-3,84.791813087,0.975834144,0.002793017,0.62962963,0
4.04786E-3,85.196598972,0.978549389,0.002693267,0.666666667,0
4.07928E-3,85.604527141,0.979179703,0.002593516,0.666666667,0
4.17186E-3,86.021713355,0.980931151,0.002493766,0.703703704,0
4.19198E-3,86.440911492,0.981291835,0.002394015,0.703703704,0
4.21032E-3,86.861943432,0.981614642,0.002294264,0.703703704,0
4.22383E-3,87.284326451,0.981848905,0.002194514,0.703703704,0
4.23796E-3,87.708122198,0.982090665,0.002094763,0.740740741,0
4.3052E-3,88.13864192,0.983197934,0.001995012,0.740740741,0
4.32083E-3,88.570725047,0.983445418,0.001895262,0.740740741,0
4.52536E-3,89.023260914,0.986366406,0.001795511,0.740740741,0
4.52864E-3,89.476124465,0.986408743,0.001695761,0.777777778,0
4.55364E-3,89.931488704,0.986727536,0.00159601,0.777777778,0
4.63302E-3,90.39479092,0.987690779,0.001496259,0.777777778,0
4.83886E-3,90.878677206,0.989875318,0.001396509,0.777777778,0
5.01927E-3,91.380604345,0.991468694,0.001296758,0.777777778,0
5.13123E-3,91.893727184,0.992328754,0.001197007,0.814814815,0
5.76182E-3,92.469909485,0.995783718,0.001097257,0.814814815,0
5.79855E-3,93.049764669,0.995928169,0.000997506,0.814814815,0
5.7987E-3,93.629634613,0.995928739,0.000897756,0.814814815,0
6.34721E-3,94.264355201,0.997581032,0.000798005,0.814814815,0
6.46885E-3,94.911239882,0.997844794,0.000698254,0.814814815,0
6.91955E-3,95.603194588,0.998594903,0.000598504,0.851851852,0
7.05886E-3,96.309080657,0.998768937,0.000498753,0.888888889,0
7.11944E-3,97.021024407,0.998837722,0.000399002,0.925925926,0
9.12759E-3,97.933782926,0.999827203,0.000299252,0.925925926,0
9.30698E-3,98.86448086,0.999854257,0.000199501,0.925925926,0
1.13552E-2,100,0.999979141,0.000099751,0.962962963,0
1.13552E-2,100,0.999979141,0,0.962962963,0
