Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.31599E-4,23.001665408,0.347856536,0.056852184,0.074074074,0
4.38203E-4,23.263076671,0.352108513,0.05625374,0.074074074,0
4.43411E-4,23.527527561,0.355441754,0.055655296,0.074074074,0
4.49681E-4,23.751141669,0.359432609,0.055156593,0.074074074,0
4.5733E-4,24.024617469,0.364266835,0.054558149,0.074074074,0
4.65432E-4,24.255714081,0.369348266,0.054059445,0.074074074,0
4.73093E-4,24.536959826,0.374115578,0.053461001,0.074074074,0
4.81005E-4,24.776026154,0.379001283,0.052962298,0.074074074,0
4.85003E-4,25.017895251,0.381455552,0.052463595,0.074074074,0
4.92348E-4,25.262999822,0.385939088,0.051964891,0.074074074,0
4.96876E-4,25.510860155,0.388686744,0.051466188,0.074074074,0
5.08984E-4,25.763601238,0.395974369,0.050967485,0.074074074,0
5.13572E-4,26.019263598,0.398713086,0.050468781,0.074074074,0
5.26823E-4,26.278960927,0.406553408,0.049970078,0.074074074,0
5.29571E-4,26.543252487,0.40816684,0.049471374,0.074074074,0
5.32288E-4,26.755803347,0.409757157,0.049072412,0.074074074,0
5.41293E-4,27.02442691,0.414998373,0.048573708,0.074074074,0
5.46726E-4,27.296766429,0.418137833,0.048075005,0.074074074,0
5.49253E-4,27.516145254,0.419592344,0.047676042,0.074074074,0
5.52051E-4,27.791772239,0.421198678,0.047177339,0.074074074,0
5.59526E-4,28.013582404,0.425468405,0.046778376,0.074074074,0
5.72857E-4,28.297042271,0.433004811,0.046279673,0.074074074,0
5.77419E-4,28.527351248,0.435560912,0.04588071,0.074074074,0
5.82803E-4,28.759229703,0.438562972,0.045481747,0.074074074,0
5.93204E-4,29.05380813,0.444316834,0.044983044,0.074074074,0
5.95697E-4,29.291517983,0.445687363,0.044584081,0.074074074,0
6.07035E-4,29.532873483,0.451877813,0.044185119,0.074074074,0
6.08632E-4,29.776146552,0.452744077,0.043786156,0.111111111,0
6.14875E-4,30.020712663,0.45611733,0.043387193,0.111111111,0
6.22792E-4,30.268748805,0.460365533,0.042988231,0.111111111,0
6.29118E-4,30.519031018,0.463736613,0.042589268,0.111111111,0
6.33269E-4,30.771867011,0.465936819,0.042190305,0.111111111,0
6.40383E-4,31.02654632,0.469686376,0.041791343,0.111111111,0
6.42872E-4,31.283419043,0.470992575,0.04139238,0.111111111,0
6.56621E-4,31.545103652,0.478147453,0.040993417,0.111111111,0
6.64039E-4,31.809408517,0.481968083,0.040594454,0.111111111,0
6.68106E-4,32.009322892,0.484050629,0.040295232,0.111111111,0
6.81729E-4,32.28058003,0.490965668,0.03989627,0.111111111,0
6.84194E-4,32.553981215,0.492206705,0.039497307,0.148148148,0
6.90127E-4,32.760775063,0.495182417,0.039198085,0.148148148,0
7.10982E-4,33.04284981,0.505502959,0.038799122,0.148148148,0
7.15232E-4,33.257172655,0.507580196,0.0384999,0.148148148,0
7.19249E-4,33.543986493,0.509535608,0.038100938,0.148148148,0
7.22757E-4,33.760255677,0.511236847,0.037801716,0.148148148,0
7.37631E-4,34.052967984,0.518384563,0.037402753,0.148148148,0
7.4232E-4,34.275085724,0.520616251,0.037103531,0.148148148,0
7.45633E-4,34.572810791,0.522186573,0.036704568,0.148148148,0
7.46385E-4,34.796682174,0.522542728,0.036405346,0.148148148,0
7.56648E-4,35.022709128,0.527371483,0.036106124,0.148148148,0
7.61188E-4,35.250559122,0.529491738,0.035806902,0.148148148,0
7.79542E-4,35.560007301,0.537968033,0.035407939,0.148148148,0
7.83564E-4,35.794491303,0.539805009,0.035108717,0.148148148,0
7.88523E-4,36.030823263,0.542059864,0.034809495,0.148148148,0
7.90357E-4,36.267672996,0.542891037,0.034510273,0.148148148,0
7.94909E-4,36.505955897,0.544947463,0.034211051,0.148148148,0
8.05616E-4,36.82694904,0.549747947,0.033812089,0.148148148,0
8.08689E-4,37.069193358,0.551116035,0.033512867,0.148148148,0
8.13688E-4,37.312553539,0.553333477,0.033213645,0.148148148,0
8.17816E-4,37.5575289,0.555156011,0.032914423,0.148148148,0
8.21762E-4,37.803548284,0.556891149,0.0326152,0.148148148,0
8.27429E-4,38.051468562,0.559371295,0.032315978,0.148148148,0
8.35678E-4,38.302070663,0.562956626,0.032016756,0.148148148,0
8.40534E-4,38.553561917,0.565053994,0.031717534,0.148148148,0
8.52933E-4,38.808019848,0.570362827,0.031418312,0.148148148,0
8.55664E-4,39.064479159,0.571523287,0.03111909,0.148148148,0
8.72592E-4,39.323989749,0.57864742,0.030819868,0.222222222,0
8.86354E-4,39.58818401,0.584352072,0.030520646,0.222222222,0
8.92215E-4,39.766150608,0.586757967,0.030321165,0.259259259,0
9.05423E-4,40.036241186,0.592129024,0.030021943,0.259259259,0
9.15317E-4,40.309808244,0.596106614,0.029722721,0.259259259,0
9.22113E-4,40.585828615,0.598815975,0.029423499,0.259259259,0
9.23708E-4,40.770492545,0.599449385,0.029224018,0.259259259,0
9.32939E-4,41.04879181,0.60309508,0.028924796,0.259259259,0
9.41079E-4,41.330136128,0.606282131,0.028625574,0.259259259,0
9.46626E-4,41.51923528,0.608439463,0.028426092,0.259259259,0
9.53753E-4,41.804888749,0.611193827,0.02812687,0.259259259,0
9.63995E-4,42.092356523,0.615117949,0.027827648,0.259259259,0
9.77037E-4,42.287323281,0.620058149,0.027628167,0.259259259,0
9.86833E-4,42.582122235,0.62372669,0.027328945,0.259259259,0
9.87529E-4,42.779591259,0.623985803,0.027129463,0.259259259,0
1.00564E-3,43.079740608,0.630671997,0.026830241,0.259259259,0
1.01632E-3,43.282981036,0.634557158,0.02663076,0.259259259,0
1.02272E-3,43.588972109,0.636866388,0.026331538,0.296296296,0
1.02371E-3,43.793702101,0.637222716,0.026132057,0.296296296,0
1.0324E-3,44.000145919,0.640332328,0.025932575,0.296296296,0
1.03493E-3,44.310336976,0.641230945,0.025633353,0.296296296,0
1.04125E-3,44.518019718,0.643469365,0.025433872,0.296296296,0
1.05614E-3,44.833203396,0.648690837,0.02513465,0.296296296,0
1.05718E-3,45.044613465,0.649051716,0.024935169,0.296296296,0
1.05896E-3,45.256353067,0.649668873,0.024735687,0.333333333,0
1.08801E-3,45.579630331,0.659605378,0.024436465,0.333333333,0
1.09448E-3,45.798451435,0.66178012,0.024236984,0.37037037,0
1.09753E-3,46.017808206,0.662799724,0.024037502,0.37037037,0
1.10973E-3,46.349056957,0.666851252,0.02373828,0.37037037,0
1.12448E-3,46.573486773,0.671683277,0.023538799,0.37037037,0
1.13871E-3,46.800116047,0.676277574,0.023339318,0.37037037,0
1.1452E-3,47.029023211,0.678351944,0.023139836,0.37037037,0
1.14929E-3,47.258739218,0.679653256,0.022940355,0.407407407,0
1.17866E-3,47.60966697,0.688838936,0.022641133,0.407407407,0
1.18686E-3,47.846733304,0.69135385,0.022441652,0.407407407,0
1.20127E-3,48.085615578,0.695728792,0.02224217,0.407407407,0
1.20716E-3,48.326910155,0.697497872,0.022042689,0.407407407,0
1.21131E-3,48.569069013,0.698738287,0.021843208,0.407407407,0
1.21252E-3,48.811508844,0.699099972,0.021643726,0.407407407,0
1.22092E-3,49.055682325,0.701592166,0.021444245,0.407407407,0
1.23318E-3,49.3014026,0.705193988,0.021244764,0.407407407,0
1.2418E-3,49.5492031,0.707701892,0.021045282,0.407407407,0
1.24605E-3,49.798268675,0.708928023,0.020845801,0.407407407,0
1.24889E-3,50.048025846,0.709747708,0.02064632,0.407407407,0
1.25453E-3,50.298388814,0.711363242,0.020446838,0.407407407,0
1.25691E-3,50.549705036,0.712044192,0.020247357,0.407407407,0
1.26096E-3,50.801772839,0.713195085,0.020047876,0.407407407,0
1.26446E-3,51.054546074,0.714188944,0.019848394,0.407407407,0
1.26582E-3,51.307693046,0.714572854,0.019648913,0.407407407,0
1.27618E-3,51.562263017,0.717488265,0.019449431,0.407407407,0
1.28279E-3,51.818651684,0.719330035,0.01924995,0.407407407,0
1.28722E-3,52.075802291,0.720559355,0.019050469,0.407407407,0
1.30571E-3,52.335234844,0.725630231,0.018850987,0.407407407,0
1.30727E-3,52.596584276,0.726054242,0.018651506,0.407407407,0
1.31243E-3,52.858744951,0.727451054,0.018452025,0.407407407,0
1.31879E-3,53.122265292,0.729162783,0.018252543,0.407407407,0
1.31894E-3,53.254159139,0.729202373,0.018152803,0.407407407,0
1.32398E-3,53.518837812,0.73055126,0.017953321,0.407407407,0
1.33624E-3,53.785087506,0.733802662,0.01775384,0.407407407,0
1.3464E-3,54.054279388,0.736469448,0.017554359,0.407407407,0
1.35263E-3,54.324390089,0.738090824,0.017354877,0.407407407,0
1.36112E-3,54.596043732,0.740283506,0.017155396,0.407407407,0
1.36465E-3,54.868831586,0.741189445,0.016955915,0.407407407,0
1.36615E-3,55.005446612,0.741573998,0.016856174,0.407407407,0
1.37979E-3,55.281192906,0.745040879,0.016656693,0.407407407,0
1.39001E-3,55.558736757,0.747609885,0.016457211,0.407407407,0
1.39045E-3,55.836803363,0.74771922,0.01625773,0.407407407,0
1.39525E-3,56.115722005,0.748916605,0.016058249,0.407407407,0
1.39597E-3,56.255319007,0.749095222,0.015958508,0.407407407,0
1.41002E-3,56.53648005,0.752563587,0.015759027,0.407407407,0
1.42326E-3,56.820725737,0.755785654,0.015559545,0.407407407,0
1.43508E-3,57.106567461,0.758628571,0.015360064,0.407407407,0
1.43626E-3,57.250193495,0.758910868,0.015260323,0.407407407,0
1.44695E-3,57.539248853,0.761450099,0.015060842,0.407407407,0
1.45832E-3,57.830409413,0.764121405,0.01486136,0.407407407,0
1.49373E-3,58.126696582,0.772251883,0.014661879,0.444444444,0
1.49583E-3,58.276279319,0.772723647,0.014562138,0.444444444,0
1.51276E-3,58.577811274,0.776504325,0.014362657,0.444444444,0
1.51931E-3,58.881218421,0.777947807,0.014163176,0.444444444,0
1.52056E-3,59.033274048,0.77822282,0.014063435,0.444444444,0
1.55678E-3,59.344339671,0.786039648,0.013863954,0.444444444,0
1.55823E-3,59.500162459,0.786345514,0.013764213,0.444444444,0
1.57706E-3,59.815142214,0.790294822,0.013564732,0.444444444,0
1.59242E-3,60.133036298,0.793460394,0.01336525,0.444444444,0
1.61994E-3,60.295030589,0.799014533,0.01326551,0.444444444,0
1.65778E-3,60.623458197,0.806407772,0.013066028,0.444444444,0
1.66779E-3,60.790236753,0.80831654,0.012966288,0.444444444,0
1.67847E-3,61.125063799,0.810334198,0.012766806,0.444444444,0
1.68045E-3,61.29310861,0.810705623,0.012667066,0.444444444,0
1.68721E-3,61.630084366,0.811968402,0.012467584,0.481481481,0
1.68826E-3,61.798910772,0.812165397,0.012367844,0.481481481,0
1.71272E-3,62.140861392,0.816660025,0.012168362,0.481481481,0
1.71458E-3,62.312319734,0.81699875,0.012068622,0.481481481,0
1.74544E-3,62.660741029,0.82250692,0.01186914,0.481481481,0
1.74672E-3,62.835413001,0.822732024,0.0117694,0.481481481,0
1.74901E-3,63.010314008,0.823133707,0.011669659,0.481481481,0
1.76691E-3,63.362704088,0.826242022,0.011470178,0.481481481,0
1.79053E-3,63.541756873,0.830259388,0.011370437,0.481481481,0
1.81716E-3,63.904685626,0.834678035,0.011170956,0.481481481,0
1.82104E-3,64.086789804,0.835312787,0.011071215,0.481481481,0
1.82166E-3,64.268955378,0.835412906,0.010971474,0.481481481,0
1.82913E-3,64.63411122,0.836626688,0.010771993,0.481481481,0
1.83209E-3,64.817319936,0.837104684,0.010672252,0.481481481,0
1.84298E-3,65.001617676,0.838852326,0.010572511,0.481481481,0
1.86619E-3,65.373795992,0.842515116,0.01037303,0.481481481,0
1.88631E-3,65.562427021,0.84562252,0.010273289,0.481481481,0
1.88786E-3,65.751212686,0.84585879,0.010173549,0.481481481,0
1.89332E-3,66.129448135,0.846690374,0.009974067,0.481481481,0
1.8984E-3,66.31928821,0.847460221,0.009874327,0.481481481,0
1.93178E-3,66.512466657,0.852421614,0.009774586,0.481481481,0
1.975E-3,66.906939857,0.858605624,0.009575105,0.481481481,0
2.01123E-3,67.108062942,0.863589416,0.009475364,0.518518519,0
2.01307E-3,67.309369941,0.863837681,0.009375623,0.518518519,0
2.01715E-3,67.511084554,0.864386307,0.009275883,0.518518519,0
2.04952E-3,67.918488663,0.868666226,0.009076401,0.518518519,0
2.05071E-3,68.123559335,0.868820156,0.008976661,0.518518519,0
2.07386E-3,68.330945538,0.871794513,0.00887692,0.518518519,0
2.08834E-3,68.539779492,0.873619823,0.008777179,0.518518519,0
2.12017E-3,68.961241527,0.877541844,0.008577698,0.518518519,0
2.13308E-3,69.174549576,0.879098088,0.008477957,0.518518519,0
2.20835E-3,69.395384775,0.887784112,0.008378217,0.518518519,0
2.22692E-3,69.618077068,0.889829361,0.008278476,0.518518519,0
2.23264E-3,69.841340612,0.890450961,0.008178735,0.518518519,0
2.24215E-3,70.065555298,0.891478164,0.008078995,0.518518519,0
2.25822E-3,70.291377043,0.893191896,0.007979254,0.518518519,0
2.27628E-3,70.519005096,0.895085823,0.007879513,0.518518519,0
2.36275E-3,70.755280279,0.90369748,0.007779773,0.555555556,0
2.38037E-3,71.231230451,0.905363176,0.007580291,0.555555556,0
2.40332E-3,71.471562461,0.907490404,0.007480551,0.555555556,0
2.47314E-3,71.718876107,0.913671429,0.00738081,0.555555556,0
2.47446E-3,71.96632162,0.913784111,0.007281069,0.555555556,0
2.52182E-3,72.218503625,0.917735437,0.007181329,0.555555556,0
2.55614E-3,72.474117371,0.920484682,0.007081588,0.555555556,0
2.61463E-3,72.735580213,0.924960435,0.006981847,0.555555556,0
2.65595E-3,73.001175188,0.927969653,0.006882107,0.555555556,0
2.66645E-3,73.267819802,0.928714636,0.006782366,0.555555556,0
2.72046E-3,73.53986593,0.932428245,0.006682625,0.555555556,0
2.77447E-3,73.817312743,0.935947869,0.006582885,0.555555556,0
2.77552E-3,74.09486428,0.936014274,0.006483144,0.555555556,0
2.82425E-3,74.377289109,0.939029447,0.006383403,0.555555556,0
2.8352E-3,74.660809147,0.939687271,0.006283662,0.555555556,0
2.86069E-3,74.946878287,0.941191006,0.006183922,0.555555556,0
2.92916E-3,75.239794562,0.945047168,0.006084181,0.555555556,0
2.95117E-3,75.53491175,0.946232156,0.00598444,0.555555556,0
2.96339E-3,75.831250731,0.946878913,0.0058847,0.555555556,0
2.96667E-3,76.12791785,0.947051284,0.005784959,0.555555556,0
2.97039E-3,76.424956975,0.947246022,0.005685218,0.555555556,0
2.97528E-3,76.722484843,0.947500782,0.005585478,0.555555556,0
2.9856E-3,77.02104449,0.948034569,0.005485737,0.555555556,0
2.99721E-3,77.320765109,0.948628708,0.005385996,0.555555556,0
3.02638E-3,77.62340347,0.950092075,0.005286256,0.555555556,0
3.09037E-3,77.93244003,0.953156753,0.005186515,0.555555556,0
3.12173E-3,78.244613294,0.954589725,0.005086774,0.555555556,0
3.17902E-3,78.562515213,0.957094623,0.004987034,0.555555556,0
3.1862E-3,78.881134792,0.957398525,0.004887293,0.555555556,0
3.18713E-3,79.199848039,0.957438031,0.004787552,0.555555556,0
3.2441E-3,79.524257741,0.959772984,0.004687812,0.555555556,0
3.25251E-3,79.849508345,0.960106642,0.004588071,0.555555556,0
3.27941E-3,80.177449308,0.961155661,0.00448833,0.555555556,0
3.33842E-3,80.511291683,0.96336112,0.00438859,0.592592593,0
3.36797E-3,80.84808834,0.964417698,0.004288849,0.592592593,0
3.37544E-3,81.185632524,0.96468018,0.004189108,0.592592593,0
3.47774E-3,81.533406366,0.968083553,0.004089368,0.592592593,0
3.48116E-3,81.881522689,0.968191637,0.003989627,0.592592593,0
3.48873E-3,82.230395502,0.968429083,0.003889886,0.592592593,0
3.52666E-3,82.583061419,0.969593197,0.003790146,0.592592593,0
3.52699E-3,82.935760295,0.969603121,0.003690405,0.592592593,0
3.56331E-3,83.29209117,0.970677192,0.003590664,0.592592593,0
3.57162E-3,83.649252929,0.970917521,0.003490924,0.592592593,0
3.62423E-3,84.011675509,0.972394129,0.003391183,0.592592593,0
3.64327E-3,84.376002871,0.972910073,0.003291442,0.592592593,0
3.67333E-3,84.74333605,0.973704708,0.003191702,0.592592593,0
3.76249E-3,85.119584629,0.975927152,0.003091961,0.592592593,0
3.79699E-3,85.499283413,0.97673591,0.00299222,0.592592593,0
3.83551E-3,85.882834631,0.97760689,0.00289248,0.62962963,0
3.84426E-3,86.267260977,0.977800154,0.002792739,0.62962963,0
3.87591E-3,86.654852188,0.978485267,0.002692998,0.62962963,0
3.9735E-3,87.052202367,0.980467549,0.002593258,0.62962963,0
3.98039E-3,87.450241178,0.980600322,0.002493517,0.62962963,0
4.09144E-3,87.859384712,0.982620935,0.002393776,0.62962963,0
4.106E-3,88.269984878,0.982869874,0.002294036,0.666666667,0
4.11374E-3,88.681358438,0.983000596,0.002194295,0.703703704,0
4.17891E-3,89.099249471,0.98406331,0.002094554,0.703703704,0
4.18439E-3,89.517688878,0.984149636,0.001994813,0.703703704,0
4.19926E-3,89.9376152,0.984381364,0.001895073,0.740740741,0
4.31962E-3,90.369577211,0.986136581,0.001795332,0.777777778,0
4.36315E-3,90.805892171,0.986721602,0.001695591,0.777777778,0
4.39819E-3,91.245711029,0.98717453,0.001595851,0.777777778,0
4.42234E-3,91.687944891,0.987477677,0.00149611,0.814814815,0
4.44004E-3,92.131949299,0.987695366,0.001396369,0.814814815,0
4.47449E-3,92.579398565,0.988108126,0.001296629,0.814814815,0
4.51621E-3,93.031019881,0.988589523,0.001196888,0.851851852,0
4.53427E-3,93.484446775,0.988791773,0.001097147,0.851851852,0
4.73504E-3,93.957951118,0.990813043,0.000997407,0.888888889,0
5.05498E-3,94.46344959,0.99330816,0.000897666,0.888888889,0
5.09258E-3,94.972707362,0.993552749,0.000797925,0.888888889,0
5.18736E-3,95.491442908,0.994130448,0.000698185,0.888888889,0
5.68877E-3,96.060319499,0.996427946,0.000598444,0.925925926,0
5.85112E-3,96.645431948,0.99695857,0.000498703,0.925925926,0
6.23394E-3,97.268825449,0.99791835,0.000398963,0.962962963,0
8.75841E-3,98.144666607,0.999829204,0.000299222,0.962962963,0
9.12691E-3,99.05735711,0.999881432,0.000199481,1,0
9.42643E-3,100,0.99991187,0.000099741,1,0
